,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5783379426564967,0.6259220231822972,0.5916334661354582,0.6644295302013423,0.571256038647343,0.6882491722014298,0.24725798057021603
RandomForest,0.5632093807066063,0.6023835319609967,0.5840336134453782,0.6219239373601789,0.5567632850241546,0.731705651915665,0.2641965655193237
CatBoost,0.5813530858978198,0.6169989506820567,0.5810276679841897,0.6577181208053692,0.5591787439613527,0.6824032430857244,0.2446660072870597
