,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5832846288720047,0.5581395348837209,0.5142857142857142,0.6101694915254238,0.5128205128205128,0.7201187970332982,0.258147303055227
RandomForest,0.5485096434833431,0.5128205128205128,0.5172413793103449,0.5084745762711864,0.5128205128205128,0.835517221381636,0.29241736111111105
CatBoost,0.5607831677381648,0.5873015873015873,0.5522388059701493,0.6271186440677966,0.5555555555555556,0.6989168881673313,0.25204548156017176
