,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.587375803623612,0.5669291338582677,0.5294117647058824,0.6101694915254238,0.5299145299145299,0.7159755744499493,0.25642603001501846
RandomForest,0.5622443015780245,0.5546218487394958,0.55,0.559322033898305,0.5470085470085471,0.7881007373971801,0.27763664529914533
CatBoost,0.5601987142022209,0.592,0.5606060606060606,0.6271186440677966,0.5641025641025641,0.6961928906083892,0.25099130395589964
