,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.42610837438423643,0.6766917293233082,0.6,0.7758620689655172,0.5376344086021505,0.9297847140763182,0.31583127828080076
RandomForest,0.4576354679802956,0.5192307692307693,0.5869565217391305,0.46551724137931033,0.46236559139784944,0.7911451049658955,0.291410752688172
CatBoost,0.4179802955665025,0.6666666666666666,0.6176470588235294,0.7241379310344828,0.5483870967741935,0.6990919418782287,0.25284755522624336
