,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5216247808299239,0.5573770491803278,0.5396825396825397,0.576271186440678,0.5384615384615384,0.9196546924671558,0.3173737863663733
RandomForest,0.5658971361776738,0.55,0.5409836065573771,0.559322033898305,0.5384615384615384,0.7873294640877627,0.2773173611111111
CatBoost,0.559322033898305,0.592,0.5606060606060606,0.6271186440677966,0.5641025641025641,0.6945991050749076,0.2502917400466806
