,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5280537697253068,0.5619834710743802,0.5483870967741935,0.576271186440678,0.5470085470085471,0.7445367423384276,0.26919431554175205
CatBoost,0.5952659263588544,0.6,0.5901639344262295,0.6101694915254238,0.5897435897435898,0.6917024851026946,0.2492776741100698
