,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.4732142857142857,0.4689655172413793,0.5230769230769231,0.425,0.46153846153846156,0.8969860349694687,0.3172229753430969
RandomForest,0.558234126984127,0.5555555555555556,0.625,0.5,0.5524475524475524,0.768417343606356,0.27136363636363636
CatBoost,0.5089285714285714,0.6352941176470588,0.6,0.675,0.5664335664335665,0.7065568500828058,0.2563195352801727
