,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.6113095238095239,0.6114649681528662,0.6233766233766234,0.6,0.5734265734265734,0.6808299667688327,0.24328208737367432
RandomForest,0.6089285714285715,0.6040268456375839,0.6521739130434783,0.5625,0.5874125874125874,0.7237274288833477,0.2593483828671329
CatBoost,0.5991071428571428,0.6415094339622641,0.6455696202531646,0.6375,0.6013986013986014,0.6820379870660715,0.2444645127921435
