,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.4931451612903226,0.5396825396825397,0.5483870967741935,0.53125,0.49855907780979825,0.9181355653970414,0.3080543551207519
RandomForest,0.5594254032258064,0.5978260869565217,0.625,0.5729166666666666,0.5734870317002881,0.7653880042156608,0.27228645533141205
CatBoost,0.6053595430107527,0.6178861788617886,0.6440677966101694,0.59375,0.5936599423631124,0.6819208199985759,0.244401385754452
