,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.44686868686868686,0.5087719298245614,0.4915254237288136,0.5272727272727272,0.44,0.8058451496752645,0.2981481742927678
RandomForest,0.448080808080808,0.4807692307692308,0.5102040816326531,0.45454545454545453,0.46,0.92380600966041,0.33323656249999994
CatBoost,0.5040404040404041,0.5384615384615384,0.5714285714285714,0.509090909090909,0.52,0.6929927656769156,0.24992280647085152
