,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.524390243902439,0.5681818181818182,0.5319148936170213,0.6097560975609756,0.5096774193548387,0.7553810932570042,0.2736923344831347
RandomForest,0.5270631473438022,0.5238095238095238,0.5116279069767442,0.5365853658536586,0.4838709677419355,0.7407927950417363,0.27171173387096775
CatBoost,0.5384229869695957,0.6035502958579881,0.5862068965517241,0.6219512195121951,0.567741935483871,0.6922165042713212,0.24953470880504772
