,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5875326614408362,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5384615384615384,0.7023127585828329,0.25062545900653355
RandomForest,0.5636431504292646,0.5370370370370371,0.5686274509803921,0.5087719298245614,0.5192307692307693,0.7887970997299352,0.27901899038461536
CatBoost,0.6252332960059723,0.6194690265486725,0.625,0.6140350877192983,0.5865384615384616,0.6794301604965055,0.2431708796855826
