,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5274754376208256,0.5557046979865772,0.550531914893617,0.5609756097560976,0.5103550295857988,0.8123191197531471,0.2876628990298583
RandomForest,0.4996557294563173,0.5572005383580081,0.553475935828877,0.5609756097560976,0.5133136094674556,2.413546009956337,0.31473136094674553
CatBoost,0.5178623447472259,0.5581395348837209,0.56353591160221,0.5528455284552846,0.522189349112426,0.6933818090839676,0.25011655884696726
