,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5389162561576355,0.6194690265486725,0.6363636363636364,0.603448275862069,0.5376344086021505,0.7189790880970178,0.2615400602594323
RandomForest,0.49433497536945814,0.6194690265486725,0.6363636363636364,0.603448275862069,0.5376344086021505,0.7628329108320988,0.2796509408602151
CatBoost,0.4672413793103449,0.584070796460177,0.6,0.5689655172413793,0.4946236559139785,0.6943481497012037,0.2506000803541856
