,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5203434117207913,0.5688073394495413,0.5961538461538461,0.543859649122807,0.5480769230769231,0.9936589342598098,0.32184926100998623
RandomForest,0.5623366927958193,0.5321100917431193,0.5576923076923077,0.5087719298245614,0.5096153846153846,0.791494151714869,0.2795830528846154
CatBoost,0.6043299738708473,0.6548672566371682,0.6607142857142857,0.6491228070175439,0.625,0.6875086526729408,0.2459662822123298
