,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5496157701303039,0.676923076923077,0.584070796460177,0.8048780487804879,0.5935483870967742,0.8339265793956856,0.28925100406166876
RandomForest,0.5433511526896091,0.611764705882353,0.5909090909090909,0.6341463414634146,0.5741935483870968,0.8162602063512184,0.28854838709677416
CatBoost,0.5467758102238557,0.6358381502890174,0.6043956043956044,0.6707317073170732,0.5935483870967742,0.8196734755593156,0.2890999000737986
