,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5418289966827483,0.5871559633027523,0.5939675174013921,0.5804988662131519,0.5372750642673522,0.7137082273558263,0.25824029369089374
RandomForest,0.5582066654554997,0.6171171171171171,0.6129753914988815,0.6213151927437641,0.5629820051413882,0.70052454218968,0.25275625803341906
CatBoost,0.595527429567277,0.6279863481228669,0.6301369863013698,0.6258503401360545,0.5796915167095116,0.6910523298394734,0.24895269371352724
