,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5878968253968254,0.6114649681528662,0.6233766233766234,0.6,0.5734265734265734,0.6953806066503334,0.24978882499512506
RandomForest,0.5903769841269841,0.6163522012578616,0.620253164556962,0.6125,0.5734265734265734,0.6955416355419751,0.25040052447552447
CatBoost,0.5890873015873016,0.6459627329192547,0.6419753086419753,0.65,0.6013986013986014,0.6812646079906335,0.24396925037552097
