,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5961179544606195,0.6774193548387096,0.6268656716417911,0.7368421052631579,0.6153846153846154,0.6779771387683018,0.2425920184073974
CatBoost,0.6054497946995148,0.6486486486486487,0.6666666666666666,0.631578947368421,0.625,0.6898300495030713,0.24662891813868254
