,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5463917525773196,0.6206896551724138,0.6,0.6428571428571429,0.5560538116591929,0.8627838013044407,0.29329231040038545
RandomForest,0.5987563410243824,0.6141732283464567,0.609375,0.6190476190476191,0.5605381165919282,0.6966426974695288,0.2490322869955157
CatBoost,0.5832106038291606,0.616600790513834,0.6141732283464567,0.6190476190476191,0.5650224215246636,0.7056745545557915,0.25256350334085875
