,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.45494949494949494,0.5094339622641509,0.5294117647058824,0.4909090909090909,0.48,0.8066628946342144,0.29778805242812656
RandomForest,0.4806060606060606,0.5765765765765766,0.5714285714285714,0.5818181818181818,0.53,0.7974992724379574,0.29339275
CatBoost,0.4719191919191919,0.5420560747663551,0.5576923076923077,0.5272727272727272,0.51,0.6954028598667685,0.25112683324145096
