,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.46020202020202017,0.4854368932038835,0.5208333333333334,0.45454545454545453,0.47,1.1540889563515857,0.3679706146850564
RandomForest,0.4606060606060606,0.44,0.4888888888888889,0.4,0.44,2.2497897554461224,0.337016
CatBoost,0.5272727272727272,0.5849056603773585,0.6078431372549019,0.5636363636363636,0.56,0.6932085842044128,0.25002953390445787
