,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.5690466097418196,0.6159014557670772,0.6084070796460177,0.6235827664399093,0.5591259640102828,0.6944259730203209,0.24982960231393767
RandomForest,0.5457753823586804,0.5670588235294117,0.589242053789731,0.546485260770975,0.5269922879177378,0.7476401215950859,0.270995493251928
CatBoost,0.5784937120248692,0.634850166481687,0.6217391304347826,0.6485260770975056,0.577120822622108,0.6815105711461431,0.24421916731351653
