,auc_roc,f1,precision,recall,accuracy,log_loss,brier_score
LogisticRegression,0.593505039193729,0.603448275862069,0.5932203389830508,0.6140350877192983,0.5576923076923077,0.6994783042714816,0.24925819235978508
RandomForest,0.5410600970511384,0.5420560747663551,0.58,0.5087719298245614,0.5288461538461539,0.8659105168341434,0.2992185697115385
CatBoost,0.6298992161254199,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6153846153846154,0.682316552778799,0.24459531422713862
